p cnf 95 352
-24 59 -86 0
15 -20 -67 0
50 -61 -93 0
-13 20 50 0
54 56 -67 0
35 -53 -92 0
-2 56 -63 0
-63 65 93 0
50 -70 94 0
-16 -45 -68 0
-9 23 35 0
45 -64 79 0
-30 -32 -69 0
-13 -40 -75 0
9 61 76 0
-18 -59 -61 0
-34 40 64 0
-5 -36 56 0
-2 70 77 0
-22 -57 0
26 29 43 0
13 71 -88 0
2 32 55 0
-22 29 -90 0
-56 -63 -71 0
-62 78 -85 0
-61 -66 95 0
22 42 82 0
20 -84 -92 0
2 -29 76 0
-2 17 38 0
-22 -33 -37 0
44 -55 88 0
-24 -29 72 0
18 85 -89 0
7 -11 -91 0
-56 75 -85 0
-25 44 86 0
-58 -70 85 0
-22 -79 82 0
4 40 95 0
8 60 -83 0
-9 -52 56 0
-6 -19 -32 0
-34 39 51 0
-51 64 88 0
-1 60 -61 0
-13 -30 -74 0
22 66 68 0
27 43 58 0
4 13 -88 0
16 18 -43 0
13 -49 -78 0
7 25 26 0
-11 -29 31 0
10 -48 83 0
-5 -35 38 0
-42 -60 -78 0
-16 -31 -41 0
-18 78 -83 0
-21 42 -67 0
-11 -27 -33 0
-10 -63 -91 0
44 -53 87 0
34 50 -68 0
-18 19 49 0
2 49 86 0
-14 43 -70 0
-22 -32 -80 0
23 -62 -87 0
-45 -65 81 0
-27 33 66 0
-5 49 78 0
27 51 -80 0
34 -36 -68 0
-11 -20 -46 0
-13 78 -93 0
2 33 -68 0
23 -48 -69 0
46 48 -90 0
-72 -73 90 0
-15 52 89 0
-73 85 -86 0
9 75 -94 0
-28 -60 -73 0
-33 -61 65 0
38 -41 71 0
6 23 -47 0
22 49 92 0
15 -25 64 0
6 -66 89 0
-27 29 -76 0
-4 33 35 0
10 -68 87 0
-26 68 92 0
-21 -83 -86 0
-29 68 -82 0
-11 -56 77 0
9 60 -91 0
-29 65 -95 0
1 -59 -87 0
41 -60 63 0
-77 91 0
-10 -29 80 0
7 37 -62 0
-9 -85 87 0
61 67 73 0
-20 -35 49 0
-16 35 -56 0
17 23 0
61 81 -89 0
43 -67 -79 0
-31 -50 -85 0
-8 -70 -84 0
1 21 77 0
5 10 14 0
-47 -63 88 0
25 61 -89 0
-4 10 -36 0
-76 -87 -90 0
-6 82 -92 0
5 17 -45 0
-33 -50 -87 0
7 13 84 0
